"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","soc_econ","lockdown","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"686","Jamaica","JAM",2020-03-31,36,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"687","Jamaica","JAM",2020-04-01,44,3,2,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"688","Jamaica","JAM",2020-04-02,47,3,2,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"689","Jamaica","JAM",2020-04-03,47,3,2,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"690","Jamaica","JAM",2020-04-04,53,3,7,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"691","Jamaica","JAM",2020-04-05,58,3,8,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"692","Jamaica","JAM",2020-04-06,58,3,8,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"693","Jamaica","JAM",2020-04-07,63,3,8,0,4,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"694","Saint Kitts and Nevis","KNA",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"695","Saint Kitts and Nevis","KNA",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"696","Saint Kitts and Nevis","KNA",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"697","Saint Kitts and Nevis","KNA",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"698","Saint Kitts and Nevis","KNA",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"699","Saint Kitts and Nevis","KNA",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"700","Saint Kitts and Nevis","KNA",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"701","Saint Kitts and Nevis","KNA",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"702","Saint Kitts and Nevis","KNA",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"703","Saint Kitts and Nevis","KNA",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"704","Saint Kitts and Nevis","KNA",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"705","Saint Kitts and Nevis","KNA",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"706","Saint Kitts and Nevis","KNA",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"707","Saint Kitts and Nevis","KNA",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"708","Saint Kitts and Nevis","KNA",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"709","Saint Kitts and Nevis","KNA",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"710","Saint Kitts and Nevis","KNA",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"711","Saint Kitts and Nevis","KNA",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"712","Saint Kitts and Nevis","KNA",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"713","Saint Kitts and Nevis","KNA",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"714","Saint Kitts and Nevis","KNA",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"715","Saint Kitts and Nevis","KNA",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"716","Saint Kitts and Nevis","KNA",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"717","Saint Kitts and Nevis","KNA",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"718","Saint Kitts and Nevis","KNA",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"719","Saint Kitts and Nevis","KNA",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"720","Saint Kitts and Nevis","KNA",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"721","Saint Kitts and Nevis","KNA",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"722","Saint Kitts and Nevis","KNA",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"723","Saint Kitts and Nevis","KNA",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"724","Saint Kitts and Nevis","KNA",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"725","Saint Kitts and Nevis","KNA",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"726","Saint Kitts and Nevis","KNA",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"727","Saint Kitts and Nevis","KNA",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"728","Saint Kitts and Nevis","KNA",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"729","Saint Kitts and Nevis","KNA",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"730","Saint Kitts and Nevis","KNA",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"731","Saint Kitts and Nevis","KNA",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"732","Saint Kitts and Nevis","KNA",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"733","Saint Kitts and Nevis","KNA",2020-03-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"734","Saint Kitts and Nevis","KNA",2020-03-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"735","Saint Kitts and Nevis","KNA",2020-03-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"736","Saint Kitts and Nevis","KNA",2020-03-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"737","Saint Kitts and Nevis","KNA",2020-03-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"738","Saint Kitts and Nevis","KNA",2020-03-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"739","Saint Kitts and Nevis","KNA",2020-03-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"740","Saint Kitts and Nevis","KNA",2020-03-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"741","Saint Kitts and Nevis","KNA",2020-03-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"742","Saint Kitts and Nevis","KNA",2020-03-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"743","Saint Kitts and Nevis","KNA",2020-03-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"744","Saint Kitts and Nevis","KNA",2020-03-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"745","Saint Kitts and Nevis","KNA",2020-03-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"746","Saint Kitts and Nevis","KNA",2020-03-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"747","Saint Kitts and Nevis","KNA",2020-03-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"748","Saint Kitts and Nevis","KNA",2020-03-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"749","Saint Kitts and Nevis","KNA",2020-03-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"750","Saint Kitts and Nevis","KNA",2020-03-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"751","Saint Kitts and Nevis","KNA",2020-03-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"752","Saint Kitts and Nevis","KNA",2020-03-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"753","Saint Kitts and Nevis","KNA",2020-03-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"754","Saint Kitts and Nevis","KNA",2020-03-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"755","Saint Kitts and Nevis","KNA",2020-03-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"756","Saint Kitts and Nevis","KNA",2020-03-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"757","Saint Kitts and Nevis","KNA",2020-03-25,2,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"758","Saint Kitts and Nevis","KNA",2020-03-26,2,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"759","Saint Kitts and Nevis","KNA",2020-03-27,2,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"760","Saint Kitts and Nevis","KNA",2020-03-28,2,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"761","Saint Kitts and Nevis","KNA",2020-03-29,2,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"762","Saint Kitts and Nevis","KNA",2020-03-30,7,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"763","Saint Kitts and Nevis","KNA",2020-03-31,8,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"764","Saint Kitts and Nevis","KNA",2020-04-01,8,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"765","Saint Kitts and Nevis","KNA",2020-04-02,9,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"766","Saint Kitts and Nevis","KNA",2020-04-03,9,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"767","Saint Kitts and Nevis","KNA",2020-04-04,9,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"768","Saint Kitts and Nevis","KNA",2020-04-05,10,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"769","Saint Kitts and Nevis","KNA",2020-04-06,10,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"770","Saint Kitts and Nevis","KNA",2020-04-07,11,0,0,0,1,0,0,0,NA,NA,"Latin America & Caribbean ","High income",52441,260,201.696153846154,NA,NA,16942.6664176757,2020-04-08 01:14:29
"771","Saint Lucia","LCA",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"772","Saint Lucia","LCA",2020-01-23,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"773","Saint Lucia","LCA",2020-01-24,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"774","Saint Lucia","LCA",2020-01-25,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"775","Saint Lucia","LCA",2020-01-26,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"776","Saint Lucia","LCA",2020-01-27,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"777","Saint Lucia","LCA",2020-01-28,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"778","Saint Lucia","LCA",2020-01-29,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"779","Saint Lucia","LCA",2020-01-30,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"780","Saint Lucia","LCA",2020-01-31,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"781","Saint Lucia","LCA",2020-02-01,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"782","Saint Lucia","LCA",2020-02-02,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"783","Saint Lucia","LCA",2020-02-03,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"784","Saint Lucia","LCA",2020-02-04,0,0,0,0,2,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"785","Saint Lucia","LCA",2020-02-05,0,0,0,0,2,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"786","Saint Lucia","LCA",2020-02-06,0,0,0,0,2,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"787","Saint Lucia","LCA",2020-02-07,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"788","Saint Lucia","LCA",2020-02-08,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"789","Saint Lucia","LCA",2020-02-09,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"790","Saint Lucia","LCA",2020-02-10,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"791","Saint Lucia","LCA",2020-02-11,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"792","Saint Lucia","LCA",2020-02-12,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"793","Saint Lucia","LCA",2020-02-13,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"794","Saint Lucia","LCA",2020-02-14,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"795","Saint Lucia","LCA",2020-02-15,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
"796","Saint Lucia","LCA",2020-02-16,0,0,0,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",181889,610,298.17868852459,NA,75.907,8485.27171394218,2020-04-08 01:14:29
